id_tweet,text_tweet,main_category
1050354570143109120,"creat a support ticket yesterday afternoon and microsoft s tech team respond last night pm central that they reproduc the problem and again at 49am still work on it chrome and firefox server negoti http 2 with blacklist suit ssl relat",25
1050357372529586178,"is it possibl to updat exist autoscal set of an appservic plan use arm templat",26
1050362169857052672,"ye but no help i have alreadi an arm templat that could add autoscal set but when i rerun it it doe not updat the exist valu",37
1050364440355463169,"come on is down again in west europ btw in the error messag upper left it still say visual studio team servic",25
1050368308325871617,"we have been eerienc thi issu with our azur search servic glad to see it not just us we have a ticket open on thi problem with chrome and firefox safari and edg browser are fine",25
1050379525346025473,"aztechhelp when creat an eventhub within a namespac on the azur portal i get an error badrequest id in request doe not match id in payload correlationid xxxx xxx ani idea what could be the issu",25
1050386154179231744,"hi abhay we will let our friend have a look at that issu thank",316
1050389062526398466,"aztechhelp connect to node termin dure authent thi may indic that authent fail due to invalid credenti when connect via kafka to event hub did someth chang today",25
1050390020975136770,"hey when i m run an ml eeriment in an azur ml workspac is there ani way to plot two metric i am continu log say valid accuraci and train accuraci in the same chart",26
1050394037893644288,"i am tri to set a refresh rate on refresh the dataset for a power bi report i ve creat and can see that for standard licens i can onli set a refresh rate up to time day is it the same limit if i would do it the rest api call way",25
1050395129641672704,"aztechhelp just complet an import via the import ert servic into a blob contain with access tier archiv now all blob are set to cool infer is there a way to bulk chang all these to archiv whi did not it import as archiv",25
1050396035179311104,"thank you",01
1050397905276809216,"will dm you our case number thank",49
1050404298595753985,thank,01
1050410376926519296,"thi is a new one i can not creat ani item in the portal for ani servic as the marketplac fail to load ani thought aztechhelp",25
1050415927089491968,"most popular apt get driver should come pre instal here s the issu track pyodbc depend ani pip packag can be instal via a requir txt file more detail here",25
1050420423874113537,typo,25
1050420765210894338,"azhelp my azur sql queri are time out how do i set the databas to have no timeout",313
1050426590293712896,"chat with a few folk not awar of anyth for thi may know",316
1050428694001606661,"i have no vm there so how do i dealloc the app servic",313
1050429850329260039,"fail to execut queri error could not find store procedur sp configur",25
1050431794242363393,"i know right my whole store proedur is miss i hope i do not have to rebuild my db i will post on forum thank",49
1050436928108224512,"ani updat on thi",211
1050438853515980800,"thank you i see the issu wa close and ad unibc dev ani plan to also instal the sql server driver as in if not is there a way for us to do thi as a user when are chang to the azur function docker repo reflect in our function app",25
1050439675658231808,"for the sql server driver can you pleas file an issu here current the onli way to instal it yourself would be to bring a custom imag on an app servic plan the imag are updat roughli everi two week",313
1050444503994257408,"i am get error hit sharepoint onlin and connect to aa right now",25
1050444970073702402,"azur poral is down in all region as we speak",25
1050446701952024576,"and that is a wrap thank to everyon who particip want to know more be sure to follow on twitter and follow for the latest tip trick and inform on servic interrupt leav feedback on the ama here",49
1050465394933280769,"thank you yannick that is w i m do current from what i ve seen i get an error that userb com doe not exist in tenant myservic also sinc i enabl azur rbac permiss on myapp clientid i do not see how they would would propag to user azur rbac",25
1050466510882398213,"aztechhelp my core web app is deploy but i get a the resourc you are look for ha been remov had it name chang or is temporarili unavail error what do i do to fix thi",25
